01 000 0 01 1.488820 0.373291 0.381301 1.423320 1.404300 0.381301 807.000000 233.000000
01 000 0 02 1.082267 -0.773829 -0.654287 1.555379 1.554767 5.628899 562.000000 244.000000
01 000 0 03 1.055341 -0.655801 -0.753663 1.288055 1.287280 5.529523 537.000000 255.000000
01 000 0 04 1.446283 0.072491 0.080229 1.120700 1.120099 0.080229 752.000000 52.000000
01 000 0 05 1.134690 -0.453716 -0.625191 1.087346 1.086665 5.657995 541.000000 202.000000
01 000 0 06 1.015761 -0.145393 -0.210664 1.271282 1.270568 6.072522 652.000000 132.000000
01 000 0 07 1.476105 -0.502944 -0.588863 1.003687 1.003071 5.694322 541.000000 182.000000
01 000 0 08 1.041889 0.065223 0.148692 0.886637 0.886049 0.148692 757.000000 203.000000
01 000 0 09 1.245901 -0.461520 -0.504560 0.987022 0.986361 5.778625 572.000000 182.000000
01 000 0 10 1.375866 -0.584409 -0.650367 0.903470 0.902766 5.632818 526.000000 195.000000
01 001 1 01 0.500000 -0.106933 -0.139039 1.137519 1.136817 6.144147 672.000000 107.000000
01 002 1 02 1.600000 -0.557853 -0.447867 1.371529 1.370873 5.835318 585.000000 169.000000
01 003 1 03 1.400000 -0.792147 -0.815274 0.803151 0.802464 5.467911 496.000000 239.000000
01 004 1 04 1.550000 -0.194574 -0.194822 1.204324 1.203690 6.088364 661.000000 151.000000
01 005 1 05 1.700000 -0.027495 -0.009901 1.555452 1.554768 6.273285 717.000000 147.000000
01 006 1 06 1.400000 -0.774131 -0.762011 1.053907 1.053228 5.521175 553.000000 275.000000
01 007 1 07 1.100000 -0.703977 -0.826471 0.870011 0.869332 5.456714 454.000000 205.000000
01 008 1 08 0.200000 -0.806392 -0.013029 1.756100 1.755380 6.270157 716.000000 143.000000
01 009 1 09 0.150000 -0.534825 -0.232644 1.070686 1.069949 6.050542 652.000000 163.000000
01 010 1 10 0.700000 -0.509074 -0.712468 1.471831 1.471178 5.570717 517.000000 215.000000
01 011 1 11 0.500000 -0.277796 -0.169470 1.003741 1.003075 6.113715 643.000000 0.000000
01 012 1 12 0.350000 0.009623 0.080120 1.271238 1.270561 0.080120 753.000000 39.000000
01 013 1 13 1.000000 -0.644453 -0.692229 0.819858 0.819181 5.590956 492.000000 175.000000
01 014 1 14 1.550000 -0.239070 -0.318054 1.304674 1.303994 5.965132 613.000000 125.000000
01 015 1 15 0.000000 -0.557675 0.003077 2.257529 2.256919 0.003077 721.000000 125.000000
01 016 1 16 0.000000 -0.587378 0.027432 1.221150 1.220412 0.027432 729.000000 122.000000
01 017 1 17 1.400000 -0.521263 -0.532768 1.020446 1.019793 5.750417 572.000000 199.000000
01 018 1 18 1.050000 -0.760850 -0.683896 0.869885 0.869339 5.599289 526.000000 212.000000
01 019 1 19 1.550000 -0.271325 -0.372849 1.137572 1.136820 5.910337 614.000000 179.000000
01 020 1 20 0.000000 -0.471488 -0.141897 0.819797 0.819178 6.141288 675.000000 135.000000
01 021 1 21 1.450000 -0.226158 -0.289116 1.237838 1.237140 5.994069 615.000000 97.000000
01 022 1 22 1.500000 -0.190192 -0.226318 0.987020 0.986356 6.056867 650.000000 146.000000
01 023 1 23 0.650000 -0.541708 -0.493941 0.870003 0.869332 5.789244 594.000000 216.000000
01 024 1 24 0.650000 0.253890 0.426149 1.254494 1.253843 0.426149 863.000000 135.000000
01 025 1 25 0.600000 -0.457973 -0.625999 0.886779 0.886050 5.657186 566.000000 237.000000
01 026 1 26 0.550000 -0.901389 -0.880801 0.719632 0.718867 5.402384 491.000000 261.000000
01 027 1 27 1.600000 -0.910007 -0.980019 0.819872 0.819171 5.303167 471.000000 283.000000
01 028 1 28 0.300000 -0.262962 -0.358383 0.836540 0.835894 5.924802 614.000000 167.000000
01 029 1 29 0.900000 -0.925636 -0.898318 0.970362 0.969639 5.384867 504.000000 278.000000
01 030 1 30 1.050000 0.197769 0.266252 0.853288 0.852611 0.266252 798.000000 164.000000
01 031 1 31 0.050000 -0.280842 -0.235989 0.552407 0.551692 6.047197 638.000000 109.000000
01 032 1 32 1.400000 0.290210 0.325612 0.970288 0.969636 0.325612 851.000000 62.000000
01 033 1 33 1.350000 -0.531329 -0.585057 0.987028 0.986358 5.698128 512.000000 136.000000
01 034 1 34 1.250000 -0.049015 -0.008064 2.374614 2.373941 6.275121 718.000000 202.000000
01 035 1 35 0.400000 -0.018197 0.003030 0.936843 0.936205 0.003030 721.000000 120.000000
01 036 1 36 0.250000 -0.135544 -0.649353 0.752980 0.752303 5.633833 534.000000 205.000000
01 037 1 37 0.900000 -0.656881 -0.760773 0.819811 0.819179 5.522413 522.000000 242.000000
01 038 1 38 0.600000 0.113162 -0.023162 1.037188 1.036508 6.260023 714.000000 191.000000
01 039 1 39 0.300000 -0.245570 0.033120 0.786437 0.785742 0.033120 731.000000 118.000000
01 040 1 40 0.050000 -0.117170 -0.038176 0.752877 0.752307 6.245009 709.000000 162.000000
01 041 1 41 0.200000 -0.240053 -0.010489 1.053863 1.053225 6.272696 717.000000 164.000000
01 042 1 42 0.750000 -0.847784 -0.841772 1.321450 1.320717 5.441414 486.000000 241.000000
01 043 1 43 0.450000 -0.603510 -0.700205 0.819796 0.819175 5.582980 554.000000 253.000000
01 044 1 44 0.850000 -0.210218 -0.391829 1.037234 1.036510 5.891356 601.000000 162.000000
01 045 1 45 1.250000 -0.439315 -0.506144 0.819877 0.819175 5.777041 572.000000 183.000000
01 046 1 46 1.550000 -0.241192 -0.268703 0.886723 0.886052 6.014482 644.000000 174.000000
01 047 1 47 1.600000 -0.409516 -0.508394 1.120723 1.120099 5.774791 574.000000 188.000000
01 048 1 48 1.300000 -0.324547 -0.363274 0.552308 0.551687 5.919911 563.000000 37.000000
01 049 1 49 1.200000 -0.521658 -0.659486 0.686107 0.685432 5.623700 513.000000 183.000000
01 050 1 50 1.000000 0.552930 0.585644 0.886756 0.886047 0.585644 980.000000 58.000000
01 051 1 51 0.700000 -0.614635 -0.638037 0.585776 0.585125 5.645149 502.000000 156.000000
01 052 1 52 0.550000 -0.502860 -0.548380 0.636028 0.635281 5.734805 574.000000 211.000000
01 053 1 53 0.350000 -0.216631 -0.413080 0.853236 0.852614 5.870105 617.000000 215.000000
01 054 1 54 1.350000 -0.561820 -0.686923 0.803094 0.802460 5.596263 533.000000 222.000000
01 055 1 55 1.750000 0.391925 0.391853 0.719512 0.718867 0.391853 870.000000 87.000000
01 056 1 56 1.650000 -0.789188 -0.710215 0.669386 0.668718 5.572970 542.000000 243.000000
01 057 1 57 0.400000 0.221650 -0.044813 0.452150 0.451384 6.238372 710.000000 227.000000
01 058 1 58 0.100000 -0.438482 0.072599 1.421681 1.421022 0.072599 744.000000 120.000000
01 059 1 59 1.700000 0.182887 0.238971 0.669379 0.668717 0.238971 806.000000 97.000000
01 060 1 60 1.100000 0.434333 0.561319 0.886728 0.886045 0.561319 886.000000 186.000000
01 061 2 01 1.200000 -0.154979 -0.170265 0.953576 0.952922 6.112920 671.000000 165.000000
01 062 2 02 0.750000 -0.999081 -1.014926 0.719643 0.718871 5.268260 456.000000 286.000000
01 063 2 03 1.150000 0.347595 0.207343 0.552241 0.551688 0.207343 789.000000 122.000000
01 064 2 04 1.400000 -0.629281 -0.710164 1.053977 1.053225 5.573022 536.000000 236.000000
01 065 2 05 1.600000 0.298839 -0.242209 1.237845 1.237122 6.040977 657.000000 195.000000
01 066 2 06 0.100000 0.325929 0.016259 1.221138 1.220405 0.016259 724.000000 204.000000
01 067 2 07 0.900000 -0.357783 -0.485324 0.819841 0.819177 5.797861 566.000000 158.000000
01 068 2 08 1.150000 -0.186912 -0.208291 0.853305 0.852611 6.074894 653.000000 133.000000
01 069 2 09 1.750000 0.140869 0.180135 1.321362 1.320716 0.180135 777.000000 137.000000
01 070 2 10 0.850000 -0.421912 -0.380506 1.137487 1.136817 5.902679 608.000000 170.000000
01 071 2 11 0.950000 0.097171 0.202451 0.602517 0.601846 0.202451 759.000000 260.000000
01 072 2 12 0.500000 -0.510344 -0.388457 0.702794 0.702154 5.894728 605.000000 169.000000
01 073 2 13 0.100000 -0.029693 -0.083456 0.669277 0.668717 6.199729 698.000000 187.000000
01 074 2 14 0.250000 -0.022957 0.062177 0.903437 0.902767 0.062177 736.000000 193.000000
01 075 2 15 0.000000 -0.549219 0.000000 0.803178 0.802460 0.000000 720.000000 148.000000
01 076 2 16 0.050000 -0.571988 -0.626375 0.535643 0.534974 5.656810 542.000000 204.000000
01 077 2 17 1.400000 -0.825906 -0.726085 0.702778 0.702153 5.557100 522.000000 227.000000
01 078 2 18 0.450000 -0.295000 -0.243460 0.953550 0.952922 6.039725 643.000000 140.000000
