ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
38	Hurt	white5.bmp	Bob	assisted a colleague move into an apartment	pos	c	Correct	8.131595	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Stink	white5.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	6.236573	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Ugly	white5.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	3.570618	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Spider	white5.bmp	Bob	taught a neighbor child how to ride a bike	pos	c	Correct	2.539189	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Hurt	white5.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	c	Correct	4.540453	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Ugly	white5.bmp	Bob	gave his seat on the bus to an older person	pos	c	Correct	2.590380	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Pain	white5.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	3.717754	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Corpse	white5.bmp	Bob	took baby birds that he found in a nest that had fallen from a tree and nursed them to adulthood	pos	c	Correct	3.615943	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	War	white5.bmp	Bob	yelled at an eight-year-old boy for riding his bike on the sidewalk	neg	u	Correct	2.470498	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Pain	white5.bmp	Bob	assisted put a new roof on his neighbor’s house	pos	c	Correct	4.251812	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Stink	white5.bmp	Bob	built a bookcase for his new apartment	pos	c	Correct	1.529604	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Corpse	white5.bmp	Bob	does not forget to feed the birds every morning	pos	c	Correct	2.763986	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Hell	white5.bmp	Bob	ran over a child's bike with his car	neg	u	Correct	2.173293	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	War	white5.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	2.237084	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Hell	white5.bmp	Bob	went to the hospital to visit his neighbor	pos	c	Correct	1.547881	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Ugly	white5.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	u	Correct	6.900632	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Corpse	white5.bmp	Bob	fixed a squeaking rocking chair for a colleague in the country	pos	c	Correct	2.335734	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Pain	white5.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	2.401772	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Pain	white5.bmp	Bob	threatened some people with a rifle for trespassing on his land	neg	u	Correct	2.289207	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Stink	white5.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	u	Correct	4.244741	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Hurt	white5.bmp	Bob	supported an acquaintance fix up his house so he could afford a better house for his family	pos	c	Correct	9.561561	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Corpse	white5.bmp	Bob	lent money to a colleague in financial straits	pos	c	Correct	1.914309	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
38	Trash	white5.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	u	Correct	3.141203	1	1	neg	MacMini3.local	2017-09-21_15.21.46.136054
38	Trash	white5.bmp	Bob	aided a neighbor child draw a picture	pos	c	Correct	2.447192	1	1	pos	MacMini3.local	2017-09-21_15.21.46.136054
