ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
1	Pain	white3.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	5.537323	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Corpse	white3.bmp	Bob	cleaned up the yards of old people and painted their houses for free	pos	c	Correct	3.378091	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Hell	white3.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	2.753874	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Ugly	white3.bmp	Bob	told a woman that she had dropped her wallet	pos	c	Correct	2.435426	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Spider	white3.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	u	Correct	2.936492	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	War	white3.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theater	neg	u	Correct	3.978066	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Corpse	white3.bmp	Bob	spent two years working in the slums of Chicago at a strip club	neg	u	Correct	3.257841	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Stink	white3.bmp	Bob	lent money to a colleague in financial straits	pos	c	Correct	2.510677	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Pain	white3.bmp	Bob	cooks a nice dinner for his family	pos	c	Correct	1.818020	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Corpse	white3.bmp	Bob	writes his parents at least once every two weeks	pos	c	Correct	2.184655	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Spider	white3.bmp	Bob	stole a book from the college book store	neg	u	Correct	1.473353	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Trash	white3.bmp	Bob	had his driver’s license suspended for reckless driving	neg	u	Correct	1.861365	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Ugly	white3.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	u	Correct	2.745828	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Trash	white3.bmp	Bob	cheated during a poker game	neg	u	Correct	1.740022	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Ugly	white3.bmp	Bob	assisted some neighboring campers set up their tent	pos	c	Correct	3.133277	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	War	white3.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	c	Correct	8.911580	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Death	white3.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	Correct	3.249320	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Stink	white3.bmp	Bob	﻿administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	4.556758	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Corpse	white3.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	u	Correct	3.548579	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Hell	white3.bmp	Bob	shot a deer outside of hunting season	neg	u	Correct	2.102461	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Spider	white3.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	2.882006	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Corpse	white3.bmp	Bob	stole merchandise from his work	neg	u	Correct	1.878721	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	War	white3.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	3.058464	1	1	neg	MacMini4.local	2017-09-11_12.26.41.521769
1	Corpse	white3.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	c	Correct	3.135145	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Trash	white3.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	c	Correct	2.393196	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
1	Hell	white3.bmp	Bob	saves cans and bottles for recycling	pos	c	Correct	2.217383	1	1	pos	MacMini4.local	2017-09-11_12.26.41.521769
