ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
34	Stink	bob1.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	c	Correct	4.321186	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	saves cans and bottles for recycling	pos	c	Correct	2.699061	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Stink	bob1.bmp	Bob	fixed a squeaking rocking chair for a colleague in the country	pos	u	False	6.374528	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Spider	bob1.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	u	Correct	6.589924	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hell	bob1.bmp	Bob	often spends time at an old folks home supporting the staff	pos	c	Correct	3.597314	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Spider	bob1.bmp	Bob	donated a pint of blood to the Red Cross	pos	c	Correct	2.773281	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	2.765241	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Pain	bob1.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	u	Correct	2.605890	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	u	Correct	3.507844	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	u	Correct	5.677870	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	War	bob1.bmp	Bob	did not show up for a prearranged tennis game	neg	u	Correct	2.673784	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Ugly	bob1.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	2.877715	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	1.554552	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	was fined $500 for littering at a National Park	neg	u	Correct	2.731787	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hell	bob1.bmp	Bob	failed to report to the police a neighbor beating his wife	neg	u	Correct	3.405833	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	War	bob1.bmp	Bob	taught a young child the alphabet	pos	c	Correct	3.349172	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	ignored someone who had an accident on the ski slope by skiing by too fast to stop	neg	u	Correct	3.758053	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Spider	bob1.bmp	Bob	broke his sister's guitar because he was angry	neg	u	Correct	2.071287	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Ugly	bob1.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	u	Correct	2.083621	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	built a bookcase for his new apartment	pos	c	Correct	1.880385	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	c	Correct	4.340615	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	offered to assist an elderly lady put up storm windows	pos	c	Correct	3.325845	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	fell asleep at the wheel and hit an oncoming car	neg	u	Correct	1.648547	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	Correct	2.398583	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	played his record player loudly late at night	neg	u	Correct	1.894475	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Stink	bob1.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	c	Correct	3.281955	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Spider	bob1.bmp	Bob	insulted everybody at a formal dinner	neg	u	Correct	1.742557	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	c	Correct	3.247828	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	War	bob1.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	c	Correct	6.316539	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Stink	bob1.bmp	Bob	aided an unemployed neighbor find a new job	pos	c	Correct	2.375998	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	spent several hours a week counseling delinquents	pos	c	Correct	3.399947	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Ugly	bob1.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	Correct	2.855335	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	u	Correct	3.875268	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	evicted renters who were one month late in paying their rent	neg	u	Correct	4.847061	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Stink	bob1.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	2.589078	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	2.068293	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	c	Correct	3.776477	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	adopted small children and raised them as if they were his own	pos	c	Correct	2.848367	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Spider	bob1.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theater	neg	u	Correct	3.021137	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Pain	bob1.bmp	Bob	didn’t show up as a material witness for a drug case that involved his brother	neg	u	Correct	3.692144	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Spider	bob1.bmp	Bob	volunteered to work at the day care center	pos	c	Correct	2.687693	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	War	bob1.bmp	Bob	cut into the front of a gas line	neg	u	Correct	1.940530	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Ugly	bob1.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	c	Correct	2.373880	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Pain	bob1.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	2.181938	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Ugly	bob1.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	u	Correct	4.101116	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hell	bob1.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	u	Correct	2.576550	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	u	Correct	3.799984	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	gave his seat on the bus to an older person	pos	c	Correct	2.071628	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Hell	bob1.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	c	Correct	3.772592	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	c	Correct	5.068598	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	War	bob1.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	1.721700	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Stink	bob1.bmp	Bob	witnessed a car accident, but didn’t report it	neg	u	Correct	2.309177	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	2.007640	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	went on a low fat diet and lost 20 pounds	pos	c	Correct	2.439004	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Pain	bob1.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	u	Correct	1.732570	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	threw a chair through a window at a barbecue	neg	u	Correct	2.479123	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hurt	bob1.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	u	False	4.035193	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	saved a child from an oncoming car	pos	c	Correct	3.369706	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Pain	bob1.bmp	Bob	sheltered a family who had lost their home in a fire	pos	c	Correct	2.003088	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Pain	bob1.bmp	Bob	cooks a nice dinner for his family	pos	c	Correct	2.731036	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	always says good morning with a big grin on his face	pos	c	Correct	2.765039	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Death	bob1.bmp	Bob	scared a woman who was walking down a dark street alone	neg	u	Correct	3.125794	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Hell	bob1.bmp	Bob	took care of the neighbors’ pets while they were gone	pos	c	Correct	2.237234	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	stole merchandise from his work	neg	u	Correct	1.699892	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Corpse	bob1.bmp	Bob	found a good watch in a park and pawned it	neg	u	Correct	3.127734	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Ugly	bob1.bmp	Bob	refused to lend a classmate a book he needed for a paper	neg	u	Correct	4.121780	1	1	neg	MacMini3.local	2017-09-21_14.12.31.828243
34	Trash	bob1.bmp	Bob	gives the best presents on Christmas	pos	c	Correct	4.301140	1	1	pos	MacMini3.local	2017-09-21_14.12.31.828243
