ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
36	Ugly	white5.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	u	Correct	6.724420	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Death	white5.bmp	Bob	stole merchandise from his work	neg	u	Correct	1.870139	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Hurt	white5.bmp	Bob	went to the hospital to visit his neighbor	pos	c	Correct	1.962910	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Hell	white5.bmp	Bob	turned in a work assignment on time	pos	c	Correct	1.868167	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	War	white5.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	u	Correct	3.528816	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Hurt	white5.bmp	Bob	spent several hours a week counseling delinquents	pos	c	Correct	3.066890	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Spider	white5.bmp	Bob	regularly reads to blind people	pos	c	Correct	3.207442	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	War	white5.bmp	Bob	aided a neighbor child draw a picture	pos	c	Correct	2.694980	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Hurt	white5.bmp	Bob	assisted a foreign student locate a place to live	pos	c	Correct	1.970871	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Stink	white5.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	3.371592	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Spider	white5.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	1.372793	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Hell	white5.bmp	Bob	overcharged customers who bought gas at a filling station	neg	u	Correct	2.300755	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Pain	white5.bmp	Bob	insulted everybody at a formal dinner	neg	u	Correct	1.120891	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Trash	white5.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	c	Correct	1.659592	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	War	white5.bmp	Bob	spent his day off assisting his mother around the house	pos	c	Correct	1.928155	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Stink	white5.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	u	Correct	1.898055	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Hell	white5.bmp	Bob	taught his brother how to swim	pos	c	Correct	1.269984	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Hurt	white5.bmp	Bob	cheated on a take-home exam from the university	neg	u	Correct	1.698975	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Ugly	white5.bmp	Bob	assisted a wheelchair patient up a ramp	pos	c	Correct	1.494773	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Pain	white5.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	1.746266	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	Corpse	white5.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	c	Correct	2.339405	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Trash	white5.bmp	Bob	pushed a seven-year-old girl	neg	u	Correct	1.685382	1	1	neg	MacMini1.local	2017-09-21_14.51.43.709517
36	War	white5.bmp	Bob	told a woman that she had dropped her wallet	pos	c	Correct	1.929968	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
36	Corpse	white5.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	Correct	1.916266	1	1	pos	MacMini1.local	2017-09-21_14.51.43.709517
