ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
53	War	white4.bmp	Bob	assisted his roommate move into a new house	pos	c	Correct	7.822789	1	1	pos	MacMini4.local	2017-09-25_11.27.08.139951
53	War	white4.bmp	Bob	typed a manuscript for a classmate	pos	c	Correct	2.653113	1	1	pos	MacMini4.local	2017-09-25_11.27.08.139951
53	Pain	white4.bmp	Bob	read a section from Alice in Wonderland to his children before they went to bed	pos	c	Correct	4.161760	1	1	pos	MacMini4.local	2017-09-25_11.27.08.139951
53	Trash	white4.bmp	Bob	pushed a seven-year-old girl	neg	u	Correct	2.947323	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Spider	white4.bmp	Bob	yelled at a waitress for being too slow	neg	u	Correct	1.980675	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Ugly	white4.bmp	Bob	was apprehended when trying to steal magazines from a corner grocery store	neg	u	Correct	5.332107	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Corpse	white4.bmp	Bob	worked with a classmate review for a test	pos	c	Correct	2.790103	1	1	pos	MacMini4.local	2017-09-25_11.27.08.139951
53	Trash	white4.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	u	Correct	2.397269	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Corpse	white4.bmp	Bob	bought his partner a potted plant on Valentine’s Day	pos	c	Correct	3.396599	1	1	pos	MacMini4.local	2017-09-25_11.27.08.139951
53	Stink	white4.bmp	Bob	insulted lesbians on the street	neg	u	Correct	2.644560	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Pain	white4.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theater	neg	u	Correct	2.529383	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Death	white4.bmp	Bob	insulted everybody at a formal dinner	neg	c	False	2.268007	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Spider	white4.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	2.537277	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	War	white4.bmp	Bob	was fined $500 for littering at a National Park	neg	u	Correct	4.739512	1	1	neg	MacMini4.local	2017-09-25_11.27.08.139951
53	Hurt	white4.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	c	Correct	6.372120	1	1	pos	MacMini4.local	2017-09-25_11.27.08.139951
