ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
2	Hell	white2.bmp	Bob	called in sick for work when he was well	neg	u	Correct	7.221457	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	always says good morning with a big grin on his face	pos	c	Correct	4.291043	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	played his record player loudly late at night	neg	u	Correct	2.598280	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hell	white2.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	u	Correct	3.509024	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	False	4.927943	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	3.201739	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	does not forget to feed the birds every morning	pos	c	Correct	5.025325	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hell	white2.bmp	Bob	often spends time at an old folks home supporting the staff	pos	c	Correct	2.407086	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	u	Correct	2.501670	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	u	Correct	4.152621	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	stole money and jewelry from relatives he was living with	neg	u	Correct	1.673658	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	told a lie about his partner	neg	u	Correct	1.774383	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	u	Correct	3.102372	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	assisted a foreign student locate a place to live	pos	c	Correct	3.529904	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	writes his parents at least once every two weeks	pos	c	Correct	2.099802	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	u	Correct	2.799027	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	used food coupons that were earmarked for someone else	neg	u	Correct	3.110633	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	Correct	7.401364	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	donated a pint of blood to the Red Cross	pos	c	Correct	2.281244	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	cheated during a poker game	neg	u	Correct	1.797824	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	shot a song bird with his .22-caliber rifle	neg	u	Correct	3.260980	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hell	white2.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	3.361707	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	c	Correct	4.067929	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	spent his day off assisting his mother around the house	pos	c	Correct	2.528440	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	c	Correct	5.938452	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	dented another car in a parking lot and refused to leave his name	neg	u	Correct	2.332570	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	u	Correct	1.942428	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	Correct	1.792491	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	taught his brother how to swim	pos	c	Correct	1.328538	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	evicted renters who were one month late in paying their rent	neg	u	Correct	3.562468	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	2.978970	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	assisted a colleague repaint his apartment	pos	c	Correct	2.276214	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	witnessed a car accident, but didn’t report it	neg	u	Correct	1.952391	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	c	Correct	9.058057	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	2.023110	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	gave a hitchhiker a ride to a shelter	pos	c	Correct	1.941624	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	derided his girlfriend in public	neg	u	Correct	2.487862	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	aided an unemployed neighbor find a new job	pos	c	Correct	3.076520	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	c	Correct	4.816417	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	typed a manuscript for a classmate	pos	c	Correct	2.839786	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hell	white2.bmp	Bob	﻿administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	3.595229	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	gave $20 to the United Appeal	pos	c	Correct	2.075232	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	took baby birds that he found in a nest that had fallen from a tree and nursed them to adulthood	pos	c	Correct	1.710321	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	insulted lesbians on the street	neg	u	Correct	1.249487	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	1.879166	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	stole merchandise from his work	neg	u	Correct	1.203817	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Death	white2.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	c	Correct	1.866909	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	tells those close to him that he treasures them	pos	c	Correct	2.552367	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	shot a deer outside of hunting season	neg	u	Correct	2.698216	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	taunted a stranded motorist during a rainstorm	neg	u	Correct	2.613852	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	walked out of a restaurant without paying the bill	neg	u	Correct	2.212442	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	Correct	4.315332	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	pretended he did not hear a woman’s request to lift a baby carriage over a high curb	neg	u	Correct	2.717586	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	stole a book from the college book store	neg	u	Correct	1.825149	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hell	white2.bmp	Bob	aided a neighbor child draw a picture	pos	c	Correct	11.544077	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	ran over a dog while speeding through a residental neighborhood	neg	u	Correct	3.025152	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	2.607638	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	assisted a wheelchair patient up a ramp	pos	c	Correct	1.750943	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	asked for spare change from a couple even though he had money	neg	u	Correct	2.542046	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	1.807634	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	took care of the neighbors’ pets while they were gone	pos	c	Correct	4.142602	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	c	Correct	3.639732	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Spider	white2.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	u	Correct	2.837024	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	broke his sister's guitar because he was angry	neg	u	Correct	2.883753	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	continually yells at his wife in public	neg	u	Correct	2.432361	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	3.510590	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	u	Correct	1.944378	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	c	Correct	3.745489	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	adopted small children and raised them as if they were his own	pos	c	Correct	2.834963	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	u	Correct	4.216442	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	was detained for assaulting his wife	neg	u	Correct	2.359679	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	fixed a squeaking rocking chair for a colleague in the country	pos	c	Correct	2.224210	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	u	False	3.094353	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	loudly made racist statements while in a tavern	neg	u	Correct	2.842303	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Stink	white2.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	c	Correct	4.415871	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Ugly	white2.bmp	Bob	went on a low fat diet and lost 20 pounds	pos	c	Correct	2.255078	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	u	Correct	2.996419	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	War	white2.bmp	Bob	ignored someone who had an accident on the ski slope by skiing by too fast to stop	neg	u	Correct	4.675914	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Hell	white2.bmp	Bob	saves cans and bottles for recycling	pos	c	Correct	1.896491	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Corpse	white2.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	c	Correct	2.275118	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Hurt	white2.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	u	Correct	3.302371	1	1	neg	MacMini1.local	2017-09-11_12.59.29.402806
2	Pain	white2.bmp	Bob	aided a lost child find his way home	pos	c	Correct	1.986296	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
2	Trash	white2.bmp	Bob	gave his seat on the bus to an older person	pos	c	Correct	2.155067	1	1	pos	MacMini1.local	2017-09-11_12.59.29.402806
