ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
14	Smile	white5.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	c	Correct	8.056716	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Friend	white5.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	c	Correct	2.597362	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Pretty	white5.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	c	Correct	3.660765	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Kiss	white5.bmp	Bob	belittles the minority individuals he knows	neg	c	Correct	3.433425	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Friend	white5.bmp	Bob	﻿absentmindedly ran through a red light at an intersection and smashed into the side of another car	neg	c	Correct	5.013436	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Pretty	white5.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	u	Correct	2.868053	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Flower	white5.bmp	Bob	gives directions to a driver who is lost	pos	u	Correct	1.721337	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Pretty	white5.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	c	Correct	3.283984	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Happy	white5.bmp	Bob	drove to Colorado to visit his parents	pos	u	Correct	2.039857	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Puppy	white5.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	u	Correct	2.284509	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Puppy	white5.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	c	Correct	2.855884	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Kiss	white5.bmp	Bob	shot a deer outside of hunting season	neg	c	Correct	2.493085	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Party	white5.bmp	Bob	assisted a wheelchair patient up a ramp	pos	u	Correct	1.673281	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Party	white5.bmp	Bob	keeps things down when children are sleeping	pos	u	Correct	4.405995	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Smile	white5.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	u	Correct	3.324751	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Happy	white5.bmp	Bob	pushed a seven-year-old girl	neg	c	Correct	2.591307	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Puppy	white5.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	c	Correct	3.534595	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Smile	white5.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	u	Correct	2.696695	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Gift	white5.bmp	Bob	cooks a nice dinner for his family	pos	u	Correct	2.044635	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Pretty	white5.bmp	Bob	continually yells at his wife in public	neg	c	Correct	2.218599	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Kitten	white5.bmp	Bob	asked for spare change from a couple even though he had money	neg	c	Correct	5.241327	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Puppy	white5.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	3.694792	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Flower	white5.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	u	Correct	4.449242	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Friend	white5.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	u	Correct	3.094528	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Smile	white5.bmp	Bob	assisted some neighboring campers set up their tent	pos	u	Correct	4.906055	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Kiss	white5.bmp	Bob	gave his colleagues a bad time by always asking distracting and irrelevant questions	neg	c	Correct	6.684897	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Happy	white5.bmp	Bob	told a woman that she had dropped her wallet	pos	u	Correct	3.153251	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Smile	white5.bmp	Bob	loudly made racist statements while in a tavern	neg	c	Correct	3.667426	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Pretty	white5.bmp	Bob	gave $20 to the United Appeal	pos	u	Correct	3.720786	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Kitten	white5.bmp	Bob	worked with a classmate review for a test	pos	u	Correct	2.787889	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Happy	white5.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	Correct	2.604081	1	2	pos	MacMini2.local	2017-09-12_16.57.56.312019
14	Gift	white5.bmp	Bob	cut into the front of a gas line	neg	c	Correct	6.884058	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
14	Gift	white5.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	c	Correct	3.007949	1	2	neg	MacMini2.local	2017-09-12_16.57.56.312019
