ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
57	Smile	white4.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	False	8.268275	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Gift	white4.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	c	Correct	8.136850	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
57	Happy	white4.bmp	Bob	found a good watch in a park and pawned it	neg	u	False	4.074128	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
57	Puppy	white4.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	4.270705	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Gift	white4.bmp	Bob	drove to Colorado to visit his parents	pos	u	Correct	2.451929	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Puppy	white4.bmp	Bob	aided his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	3.872631	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Friend	white4.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	c	Correct	6.467993	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
57	Flower	white4.bmp	Bob	typed a manuscript for a classmate	pos	u	Correct	3.328703	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Smile	white4.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	4.522605	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
57	Pretty	white4.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	1.997250	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Party	white4.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	2.444596	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Kiss	white4.bmp	Bob	adopted small children and raised them as if they were his own	pos	u	Correct	1.810024	1	2	pos	MacMini3.local	2017-09-25_12.24.48.445579
57	Kitten	white4.bmp	Bob	overcharged customers who bought gas at a filling station	neg	c	Correct	2.680464	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
57	Flower	white4.bmp	Bob	loudly made racist statements while in a tavern	neg	c	Correct	2.397332	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
57	Puppy	white4.bmp	Bob	broke his sister's guitar because he was angry	neg	c	Correct	2.565374	1	2	neg	MacMini3.local	2017-09-25_12.24.48.445579
