ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
33	Trash	white4.bmp	Bob	always says good morning with a big grin on his face	pos	u	False	5.044151	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Stink	white4.bmp	Bob	became a volunteer basketball coach for a children’s home	pos	c	Correct	3.433225	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Ugly	white4.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	c	Correct	2.959208	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Hell	white4.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	Correct	2.143824	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Stink	white4.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	2.881128	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	Stink	white4.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	u	Correct	3.436586	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	Hell	white4.bmp	Bob	robbed a 7-11 store	neg	u	Correct	1.795227	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	Ugly	white4.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	c	Correct	7.402626	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	War	white4.bmp	Bob	lent a classmate his new sleeping bag and tent to go camping	pos	c	Correct	3.641991	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Corpse	white4.bmp	Bob	fixed a squeaking rocking chair for a colleague in the country	pos	c	Correct	4.199184	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Trash	white4.bmp	Bob	taught a neighbor child how to ride a bike	pos	c	Correct	2.799135	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Trash	white4.bmp	Bob	stole merchandise from his work	neg	u	Correct	1.495202	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	War	white4.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	u	Correct	3.562716	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	Spider	white4.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	u	Correct	2.251214	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	Pain	white4.bmp	Bob	sheltered a family who had lost their home in a fire	pos	c	Correct	1.664649	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
33	Hurt	white4.bmp	Bob	asked for spare change from a couple even though he had money	neg	u	Correct	4.461300	1	1	neg	MacMini4.local	2017-09-21_14.17.53.826454
33	Pain	white4.bmp	Bob	assisted his roommate move into a new house	pos	c	Correct	1.682465	1	1	pos	MacMini4.local	2017-09-21_14.17.53.826454
