ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
46	Kiss	white1.bmp	Bob	broke in a locker and stole $400 worth of ski equipment	neg	u	False	7.690408	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Smile	white1.bmp	Bob	refused to stop smoking even though several people in a crowded bus asked him to do so	neg	c	Correct	4.692995	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Pretty	white1.bmp	Bob	gave $20 to the United Appeal	pos	u	Correct	3.072257	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Smile	white1.bmp	Bob	keeps things down when children are sleeping	pos	u	Correct	3.740892	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Happy	white1.bmp	Bob	played his record player loudly late at night	neg	c	Correct	3.102042	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Party	white1.bmp	Bob	assisted a foreign student locate a place to live	pos	u	Correct	3.674370	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Flower	white1.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	u	Correct	3.190188	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Happy	white1.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	c	Correct	4.157027	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Pretty	white1.bmp	Bob	tells those close to him that he treasures them	pos	u	Correct	3.302195	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Happy	white1.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	2.458083	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Gift	white1.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	u	Correct	5.543086	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Flower	white1.bmp	Bob	threatened some people with a rifle for trespassing on his land	neg	c	Correct	2.776169	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Happy	white1.bmp	Bob	gives presents to his mother	pos	u	Correct	1.968805	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Puppy	white1.bmp	Bob	robbed a 7-11 store	neg	c	Correct	2.218012	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Kitten	white1.bmp	Bob	sent chocolate to his mother on Mother’s Day	pos	u	Correct	1.896775	1	2	pos	MacMini3.local	2017-09-21_17.21.14.459738
46	Flower	white1.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	c	Correct	3.723647	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
46	Pretty	white1.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	3.829471	1	2	neg	MacMini3.local	2017-09-21_17.21.14.459738
