ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
28	Happy	bob1.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	10.182091	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Friend	bob1.bmp	Bob	taunted a stranded motorist during a rainstorm	neg	c	Correct	9.662039	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Puppy	bob1.bmp	Bob	bought his partner a potted plant on Valentine’s Day	pos	u	Correct	5.914646	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Happy	bob1.bmp	Bob	flew from Dayton to Los Angeles to visit his sister who was blue	pos	u	Correct	7.429320	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Pretty	bob1.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	5.331075	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	u	Correct	6.773144	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Pretty	bob1.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	c	Correct	3.948418	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Pretty	bob1.bmp	Bob	called in sick for work when he was well	neg	c	Correct	3.062615	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Puppy	bob1.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	c	Correct	4.227157	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Gift	bob1.bmp	Bob	had someone else take a math final for him	neg	c	Correct	2.969261	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Kiss	bob1.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	c	Correct	5.969987	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Gift	bob1.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	4.186331	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Kitten	bob1.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	u	Correct	5.002487	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	taught a young child the alphabet	pos	u	Correct	2.978562	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Friend	bob1.bmp	Bob	aided his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	7.665987	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Smile	bob1.bmp	Bob	siphoned gas from a car parked on the street	neg	c	Correct	3.222428	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Kitten	bob1.bmp	Bob	typed a manuscript for a classmate	pos	u	Correct	3.261254	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Friend	bob1.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	u	Correct	6.129198	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Flower	bob1.bmp	Bob	assisted a wheelchair patient up a ramp	pos	u	Correct	2.595018	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Kiss	bob1.bmp	Bob	writes his parents at least once every two weeks	pos	u	Correct	3.275083	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Puppy	bob1.bmp	Bob	took care of the neighbors’ pets while they were gone	pos	u	Correct	3.679033	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Smile	bob1.bmp	Bob	assisted a foreign student locate a place to live	pos	u	Correct	4.187219	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Pretty	bob1.bmp	Bob	gives presents to his mother	pos	u	Correct	2.787795	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	insulted everybody at a formal dinner	neg	c	Correct	3.836567	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Happy	bob1.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	c	Correct	4.122428	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	cheated during a poker game	neg	c	Correct	2.317100	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Friend	bob1.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	c	Correct	3.727797	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	2.810293	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Kiss	bob1.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	c	Correct	3.376917	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Happy	bob1.bmp	Bob	donated a pint of blood to the Red Cross	pos	u	Correct	3.289873	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	told a woman that she had dropped her wallet	pos	u	Correct	3.533686	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Smile	bob1.bmp	Bob	aided an unemployed neighbor find a new job	pos	u	Correct	2.824391	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Smile	bob1.bmp	Bob	shut a neighbors' door when they accidentally left it open	pos	u	Correct	3.038505	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Kiss	bob1.bmp	Bob	often spends time at an old folks home supporting the staff	pos	u	Correct	4.372559	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Kitten	bob1.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	u	Correct	7.308639	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Flower	bob1.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	4.269751	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Happy	bob1.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	2.667018	1	2	pos	MacMini2.local	2017-09-14_16.54.33.410189
28	Pretty	bob1.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	6.535966	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Friend	bob1.bmp	Bob	was fined $500 for littering at a National Park	neg	c	Correct	2.929707	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
28	Party	bob1.bmp	Bob	refused to aid his child fix his bike	neg	c	Correct	3.828639	1	2	neg	MacMini2.local	2017-09-14_16.54.33.410189
