ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
56	Trash	bob1.bmp	Bob	gave his seat on the bus to an older person	pos	c	Correct	6.720027	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Spider	bob1.bmp	Bob	pretended he did not hear a woman’s request to lift a baby carriage over a high curb	neg	u	Correct	5.225370	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Pain	bob1.bmp	Bob	spent two years as a Vista volunteer to work in the slums of Chicago as a medical aide	pos	c	Correct	7.470798	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Death	bob1.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	2.611252	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	assisted a wheelchair patient up a ramp	pos	c	Correct	1.458055	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	c	Correct	2.726577	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Pain	bob1.bmp	Bob	walked out of a restaurant without paying the bill	neg	u	Correct	2.433340	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	used food coupons that were earmarked for someone else	neg	u	Correct	4.399431	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hell	bob1.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	u	Correct	2.646627	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Trash	bob1.bmp	Bob	slapped his child for spilling a glass of milk	neg	u	Correct	3.140413	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Corpse	bob1.bmp	Bob	was apprehended when trying to steal magazines from a corner grocery store	neg	u	Correct	2.493226	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	3.256579	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hurt	bob1.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	Correct	4.805303	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Hurt	bob1.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	u	Correct	2.828606	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	Correct	3.026680	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Pain	bob1.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	1.608762	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	War	bob1.bmp	Bob	donated a pint of blood to the Red Cross	pos	c	Correct	1.535223	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Spider	bob1.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	c	Correct	2.817449	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Hurt	bob1.bmp	Bob	lent money to a colleague in financial straits	pos	c	Correct	2.640480	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	assisted a foreign student locate a place to live	pos	c	Correct	1.734508	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Corpse	bob1.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	1.224470	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	c	Correct	3.878401	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	u	Correct	2.674567	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Corpse	bob1.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	1.126703	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Pain	bob1.bmp	Bob	does not forget to feed the birds every morning	pos	c	Correct	2.065374	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	c	Correct	1.581865	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	u	Correct	2.917954	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hurt	bob1.bmp	Bob	overcharged customers who bought gas at a filling station	neg	u	Correct	1.360588	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Trash	bob1.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	c	Correct	4.800709	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Spider	bob1.bmp	Bob	had someone else write a term paper for him	neg	u	Correct	1.888573	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hurt	bob1.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	u	Correct	2.763997	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	had his driver’s license suspended for reckless driving	neg	u	Correct	1.452635	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hell	bob1.bmp	Bob	stole money and jewelry from relatives he was living with	neg	u	Correct	1.457865	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hell	bob1.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	u	Correct	1.718712	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Spider	bob1.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	c	Correct	3.784539	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Hurt	bob1.bmp	Bob	tells those close to him that he treasures them	pos	c	Correct	2.697429	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Ugly	bob1.bmp	Bob	had a surprise dinner for his father's birthday	pos	c	Correct	1.869014	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	War	bob1.bmp	Bob	writes his parents at least once every two weeks	pos	c	Correct	1.898621	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	1.830786	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Death	bob1.bmp	Bob	evicted renters who were one month late in paying their rent	neg	u	Correct	4.916735	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Pain	bob1.bmp	Bob	shot a deer outside of hunting season	neg	u	Correct	1.711991	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Corpse	bob1.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	c	Correct	2.890412	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Trash	bob1.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	u	Correct	2.509878	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Hell	bob1.bmp	Bob	called the SPCA on coming across an injured animal	pos	c	Correct	5.256835	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Trash	bob1.bmp	Bob	witnessed a car accident, but didn’t report it	neg	u	Correct	1.397840	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Stink	bob1.bmp	Bob	left his campfire burning at night, causing a small forest fire	neg	u	Correct	2.149210	1	1	neg	MacMini4.local	2017-09-25_12.30.05.454183
56	Death	bob1.bmp	Bob	took care of the neighbors’ pets while they were gone	pos	c	Correct	1.462741	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Spider	bob1.bmp	Bob	shut a neighbors' door when they accidentally left it open	pos	c	Correct	2.779343	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
56	Trash	bob1.bmp	Bob	washed the dishes with his wife after a large family dinner	pos	c	Correct	2.467165	1	1	pos	MacMini4.local	2017-09-25_12.30.05.454183
