ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
24	Ugly	white3.bmp	Bob	assisted put a new roof on his neighbor’s house	pos	u	False	12.819435	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Spider	white3.bmp	Bob	refused to stop smoking even though several people in a crowded bus asked him to do so	neg	u	Correct	5.313213	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Corpse	white3.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	4.147131	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	War	white3.bmp	Bob	avoided other people in order not to give his cold to them	pos	c	Correct	6.708907	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Corpse	white3.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	u	Correct	3.511318	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Trash	white3.bmp	Bob	did not show up for a prearranged tennis game	neg	u	Correct	5.186045	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Corpse	white3.bmp	Bob	saves cans and bottles for recycling	pos	c	Correct	3.018563	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	War	white3.bmp	Bob	gave $20 to the United Appeal	pos	c	Correct	4.761956	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Pain	white3.bmp	Bob	turned in someone else’s class project under his own name	neg	u	Correct	3.682508	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Pain	white3.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	4.230570	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Stink	white3.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	u	Correct	6.395959	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Hell	white3.bmp	Bob	assisted a colleague repaint his apartment	pos	c	Correct	3.507258	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Spider	white3.bmp	Bob	played his record player loudly late at night	neg	u	Correct	3.174559	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Ugly	white3.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	Correct	6.758658	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Hell	white3.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	c	Correct	4.207183	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	War	white3.bmp	Bob	drove to Colorado to visit his parents	pos	c	Correct	2.622299	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Stink	white3.bmp	Bob	threatened some people with a rifle for trespassing on his land	neg	u	Correct	4.132643	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Pain	white3.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	Correct	8.150640	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	War	white3.bmp	Bob	worked in an activity program for handicapped children	pos	c	Correct	3.831813	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Trash	white3.bmp	Bob	often spends time at an old folks home supporting the staff	pos	c	Correct	2.933165	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Death	white3.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	5.039326	1	1	neg	MacMini1.local	2017-09-14_17.05.13.111687
24	Death	white3.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	c	Correct	4.900640	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Ugly	white3.bmp	Bob	writes his parents at least once every two weeks	pos	c	Correct	2.767712	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
24	Death	white3.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	c	Correct	4.464586	1	1	pos	MacMini1.local	2017-09-14_17.05.13.111687
