ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
32	Smile	white5.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	False	9.555515	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	left his campfire burning at night, causing a small forest fire	neg	c	Correct	11.532290	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	pushed a seven-year-old girl	neg	c	Correct	3.406035	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	does not forget to feed the birds every morning	pos	u	Correct	5.924810	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	Correct	17.414487	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	c	Correct	6.380609	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	cheated on a take-home exam from the university	neg	c	Correct	4.372839	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	gives directions to a driver who is lost	pos	u	Correct	3.957477	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	yelled at an eight-year-old boy for riding his bike on the sidewalk	neg	c	Correct	4.901902	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	witnessed a car accident, but didn’t report it	neg	c	Correct	2.865260	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	c	Correct	14.253683	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	flew from Dayton to Los Angeles to visit his sister who was blue	pos	u	Correct	5.050560	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	always says good morning with a big grin on his face	pos	u	Correct	4.488158	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	lent money to a colleague in financial straits	pos	u	Correct	3.084711	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	stole merchandise from his work	neg	c	Correct	2.849252	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	took care of the neighbors’ pets while they were gone	pos	u	Correct	4.006606	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	assisted a foreign student locate a place to live	pos	u	Correct	6.629352	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	6.195329	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	threw a chair through a window at a barbecue	neg	c	Correct	4.251191	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	c	Correct	3.336713	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	turned in a work assignment on time	pos	u	Correct	4.019261	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	read a section from Alice in Wonderland to his children before they went to bed	pos	u	Correct	6.066216	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	washed the dishes with his wife after a large family dinner	pos	u	Correct	3.406531	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	was apprehended when trying to steal magazines from a corner grocery store	neg	c	Correct	21.349898	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	robbed a 7-11 store	neg	c	Correct	2.791177	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	12.374760	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	drove to Colorado to visit his parents	pos	u	Correct	3.775220	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	offered to assist an elderly lady put up storm windows	pos	u	Correct	3.239242	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	broke his sister's guitar because he was angry	neg	c	Correct	3.948615	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	played his record player loudly late at night	neg	c	Correct	3.950526	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	tells those close to him that he treasures them	pos	u	Correct	4.408595	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	Correct	3.231459	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	dented another car in a parking lot and refused to leave his name	neg	c	Correct	4.629237	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	used food coupons that were earmarked for someone else	neg	c	Correct	5.491542	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	donated 200 dollars to the local high school	pos	u	Correct	4.934731	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	u	Correct	5.527849	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	went to the hospital to visit his neighbor	pos	u	Correct	4.922576	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	assisted some neighboring campers set up their tent	pos	u	Correct	5.236835	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	avoided other people in order not to give his cold to them	pos	u	Correct	8.722930	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	fell asleep at the wheel and hit an oncoming car	neg	c	Correct	3.533169	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	adopted small children and raised them as if they were his own	pos	u	Correct	4.935171	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	c	Correct	4.529440	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	4.644132	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	sent chocolate to his mother on Mother’s Day	pos	u	Correct	3.073150	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	walked out of a restaurant without paying the bill	neg	c	Correct	4.261453	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	c	Correct	8.058045	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	butted into the front of a long line at a movie theater	neg	c	Correct	4.270609	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	c	Correct	2.186899	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	turned in someone else’s class project under his own name	neg	c	Correct	3.362506	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	stole a book from the college book store	neg	c	Correct	1.971855	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	was arrested for selling heroin to a teenager	neg	c	Correct	1.885125	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	flunked out of college after one term	neg	c	Correct	2.241893	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	c	Correct	3.887171	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	refused to lend a classmate a book he needed for a paper	neg	c	Correct	3.179191	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	2.587807	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	regularly reads to blind people	pos	u	Correct	2.284467	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	c	Correct	3.416643	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	cleaned up the yards of old people and painted their houses for free	pos	u	Correct	3.335404	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	4.057356	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	c	Correct	4.541975	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	belittles the minority individuals he knows	neg	c	Correct	5.567952	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	gave his seat on the bus to an older person	pos	u	Correct	6.040827	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	spent two years as a Vista volunteer to work in the slums of Chicago as a medical aide	pos	u	Correct	7.114609	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	shot a deer outside of hunting season	neg	c	Correct	5.773917	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	u	Correct	16.878516	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Gift	white5.bmp	Bob	broke in a locker and stole $400 worth of ski equipment	neg	c	Correct	3.409879	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	u	Correct	7.584876	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	ignored someone who had an accident on the ski slope by skiing by too fast to stop	neg	c	Correct	8.432915	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	c	Correct	4.254659	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	3.315907	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	did not show up for a prearranged tennis game	neg	c	Correct	3.743246	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	u	Correct	4.832675	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	u	Correct	6.678481	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	loudly made racist statements while in a tavern	neg	c	Correct	3.611427	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	5.985904	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	called the SPCA on coming across an injured animal	pos	u	Correct	3.809923	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	c	Correct	6.152719	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	told the proprietor of a small store that she had given him too much change	pos	u	Correct	8.122087	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	ran over a child's bike with his car	neg	c	Correct	3.549437	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	bought his partner a potted plant on Valentine’s Day	pos	u	Correct	5.878768	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	fixed a squeaking rocking chair for a colleague in the country	pos	u	Correct	4.410551	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	c	Correct	5.192652	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	slapped his child for spilling a glass of milk	neg	c	Correct	3.720390	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	volunteered to work at the day care center	pos	u	Correct	3.283857	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	c	Correct	4.103346	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	c	Correct	4.506799	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Friend	white5.bmp	Bob	didn’t show up as a material witness for a drug case that involved his brother	neg	c	Correct	5.893287	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	saves cans and bottles for recycling	pos	u	Correct	2.641436	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	had someone else write a term paper for him	neg	c	Correct	3.639134	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	u	Correct	5.180519	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kiss	white5.bmp	Bob	gives the best presents on Christmas	pos	u	Correct	3.885404	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Puppy	white5.bmp	Bob	lent a classmate his new sleeping bag and tent to go camping	pos	u	Correct	5.833308	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Happy	white5.bmp	Bob	went on a low fat diet and lost 20 pounds	pos	u	Correct	3.231963	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Party	white5.bmp	Bob	gave his colleagues a bad time by always asking distracting and irrelevant questions	neg	c	Correct	3.469293	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	assisted his roommate move into a new house	pos	u	Correct	4.210396	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Kitten	white5.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	u	Correct	6.480582	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Pretty	white5.bmp	Bob	taunted a stranded motorist during a rainstorm	neg	u	False	4.628717	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	u	Correct	6.298651	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Smile	white5.bmp	Bob	spent his day off assisting his mother around the house	pos	u	Correct	4.950075	1	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Flower	white5.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	c	Correct	5.095197	1	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	ran over a dog while speeding through a residental neighborhood	neg	c	False	4.464682	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	u	False	4.796578	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	c	False	9.179361	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	c	False	4.995335	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	u	Correct	6.586038	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	derided his girlfriend in public	neg	u	Correct	4.434710	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Stink	white5.bmp	Bob	insulted lesbians on the street	neg	u	Correct	2.745407	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	u	Correct	2.602783	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	spent several hours a week counseling delinquents	pos	c	Correct	4.593977	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	asked for spare change from a couple even though he had money	neg	u	Correct	4.601179	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Stink	white5.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	u	Correct	5.928712	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	overcharged customers who bought gas at a filling station	neg	u	Correct	3.458755	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	took baby birds that he found in a nest that had fallen from a tree and nursed them to adulthood	pos	c	Correct	6.166714	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	stole money and jewelry from relatives he was living with	neg	u	Correct	2.047356	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	became a volunteer basketball coach for a children’s home	pos	c	Correct	3.628695	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	assisted a colleague move into an apartment	pos	c	Correct	4.939284	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	typed a manuscript for a classmate	pos	c	Correct	3.885382	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Corpse	white5.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	2.465227	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	failed to report to the police a neighbor beating his wife	neg	u	Correct	2.885763	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	had someone else take a math final for him	neg	u	Correct	2.831216	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Corpse	white5.bmp	Bob	spent two years working in the slums of Chicago at a strip club	neg	u	Correct	3.709408	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	u	Correct	3.095963	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	refused to aid his child fix his bike	neg	u	Correct	2.515795	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	taught a young child the alphabet	pos	u	False	3.639166	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	c	Correct	4.989416	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	c	Correct	3.196688	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	Correct	2.916593	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theater	neg	u	Correct	4.119389	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	gave a hitchhiker a ride to a shelter	pos	c	Correct	5.218618	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	3.833193	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Corpse	white5.bmp	Bob	aided his father take care of his younger sisters and brothers while his mother was in the hospital	pos	c	Correct	4.734834	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	left a burner on when leaving his house	neg	u	Correct	3.905412	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	assisted his wife plant a large vegetable garden in the backyard	pos	c	Correct	6.252620	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	gives presents to his mother	pos	c	Correct	2.554527	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	aided an unemployed neighbor find a new job	pos	c	Correct	4.100819	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	repaired a child's bicycle over the weekend	pos	c	Correct	2.648049	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	c	Correct	4.165246	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	cheated during a poker game	neg	u	Correct	2.230480	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	2.181342	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	aided a neighbor child draw a picture	pos	c	Correct	2.613957	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Corpse	white5.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	c	Correct	6.908629	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	u	False	5.759274	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	4.615914	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	u	Correct	6.461932	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Stink	white5.bmp	Bob	﻿administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	5.064786	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Corpse	white5.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	c	Correct	7.677374	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	told a woman that she had dropped her wallet	pos	c	Correct	6.138114	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	sheltered a family who had lost their home in a fire	pos	c	Correct	2.700712	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	worked with a classmate review for a test	pos	c	Correct	4.472559	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	yelled at a waitress for being too slow	neg	u	Correct	2.149262	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	cut into the front of a gas line	neg	u	Correct	3.311239	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	continually yells at his wife in public	neg	u	Correct	3.274774	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	pretended he did not hear a woman’s request to lift a baby carriage over a high curb	neg	u	Correct	9.350738	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	aided a lost child find his way home	pos	c	Correct	10.216807	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	threatened some people with a rifle for trespassing on his land	neg	u	Correct	3.183286	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Spider	white5.bmp	Bob	found a good watch in a park and pawned it	neg	u	Correct	3.519934	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	laughed when a child fell out of a tree	neg	u	Correct	3.003148	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Stink	white5.bmp	Bob	donated a pint of blood to the Red Cross	pos	c	Correct	3.867249	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Stink	white5.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	c	Correct	3.871907	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Trash	white5.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	2.180663	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hell	white5.bmp	Bob	had his driver’s license suspended for reckless driving	neg	u	Correct	3.188745	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	shut a neighbors' door when they accidentally left it open	pos	c	Correct	6.771945	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	supported an acquaintance fix up his house so he could afford a better house for his family	pos	c	Correct	13.180414	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	was fined $500 for littering at a National Park	neg	u	Correct	2.644039	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Death	white5.bmp	Bob	defaced a large rock with spray paint in a public park	neg	u	Correct	4.769431	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Pain	white5.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	Correct	5.337190	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Hurt	white5.bmp	Bob	gave $20 to the United Appeal	pos	c	Correct	2.027801	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
32	Stink	white5.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	5.402628	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	War	white5.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	4.842620	2	2	neg	MacMini4.local	2017-09-18_13.18.46.148973
32	Ugly	white5.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	c	Correct	4.643206	2	2	pos	MacMini4.local	2017-09-18_13.18.46.148973
