ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
54	Trash	white3.bmp	Bob	spent several hours a week counseling delinquents	pos	c	Correct	5.617962	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Pain	white3.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	c	Correct	4.720635	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Trash	white3.bmp	Bob	derided his girlfriend in public	neg	u	Correct	5.115873	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Stink	white3.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	c	Correct	4.622486	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Corpse	white3.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	u	Correct	4.395956	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Ugly	white3.bmp	Bob	assisted a colleague move into an apartment	pos	c	Correct	3.907403	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Pain	white3.bmp	Bob	pretended he did not hear a woman’s request to lift a baby carriage over a high curb	neg	u	Correct	5.645194	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Pain	white3.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	Correct	5.690776	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Hell	white3.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	c	Correct	6.045387	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Hurt	white3.bmp	Bob	assisted his roommate move into a new house	pos	c	Correct	3.147361	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Corpse	white3.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theater	neg	u	Correct	4.140052	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Trash	white3.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	4.173416	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Hell	white3.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	4.997245	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Spider	white3.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	2.892532	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Stink	white3.bmp	Bob	went to the hospital to visit his neighbor	pos	c	Correct	2.872579	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Spider	white3.bmp	Bob	typed a manuscript for a classmate	pos	c	Correct	3.877324	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Ugly	white3.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	c	Correct	4.176779	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Hurt	white3.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	u	Correct	3.344574	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Ugly	white3.bmp	Bob	failed to report to the police a neighbor beating his wife	neg	u	Correct	4.297867	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Trash	white3.bmp	Bob	spent his day off assisting his mother around the house	pos	c	Correct	3.685446	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Spider	white3.bmp	Bob	buys all of his colleagues a drink at the bar	pos	c	Correct	3.353890	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	War	white3.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	2.956050	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Trash	white3.bmp	Bob	did not show up for a prearranged tennis game	neg	u	Correct	3.909292	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	War	white3.bmp	Bob	ignored someone who had an accident on the ski slope by skiing by too fast to stop	neg	u	Correct	4.823938	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	War	white3.bmp	Bob	assisted a colleague repaint his apartment	pos	c	Correct	3.758806	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Stink	white3.bmp	Bob	told a lie about his partner	neg	u	Correct	2.335957	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Death	white3.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	c	Correct	2.682053	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Death	white3.bmp	Bob	was fined $500 for littering at a National Park	neg	u	Correct	2.638012	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	Hurt	white3.bmp	Bob	offered to assist an elderly lady put up storm windows	pos	c	Correct	3.275976	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Hell	white3.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	4.208558	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Trash	white3.bmp	Bob	repaired a child's bicycle over the weekend	pos	c	Correct	1.975791	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Stink	white3.bmp	Bob	called in sick for work when he was well	neg	u	Correct	2.528534	1	1	neg	MacMini3.local	2017-09-25_11.22.08.764010
54	War	white3.bmp	Bob	﻿administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	c	Correct	5.152594	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Ugly	white3.bmp	Bob	assisted a wheelchair patient up a ramp	pos	c	Correct	2.858693	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
54	Ugly	white3.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	c	Correct	4.678781	1	1	pos	MacMini3.local	2017-09-25_11.22.08.764010
