ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
42	Friend	white3.bmp	Bob	adopted small children and raised them as if they were his own	pos	c	False	5.383836	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
42	Puppy	white3.bmp	Bob	broke his sister's guitar because he was angry	neg	u	False	6.584042	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Friend	white3.bmp	Bob	donates his time at the soup kitchen	pos	c	False	2.480358	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
42	Party	white3.bmp	Bob	threw a chair through a window at a barbecue	neg	u	False	11.060752	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Gift	white3.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	u	False	4.169279	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Kitten	white3.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	c	Correct	3.129970	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Party	white3.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	u	Correct	8.875397	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
42	Kitten	white3.bmp	Bob	asked for spare change from a couple even though he had money	neg	c	Correct	5.591539	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Happy	white3.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	1.670629	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
42	Kiss	white3.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	c	False	1.347116	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
42	Kitten	white3.bmp	Bob	cut into the front of a gas line	neg	c	Correct	1.637191	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Kiss	white3.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	c	Correct	2.075159	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Friend	white3.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	u	False	2.926583	1	2	neg	MacMini3.local	2017-09-21_16.20.58.693628
42	Happy	white3.bmp	Bob	spent his day off assisting his mother around the house	pos	u	Correct	3.400381	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
42	Happy	white3.bmp	Bob	volunteers one day a week to work for the child care center	pos	u	Correct	2.063700	1	2	pos	MacMini3.local	2017-09-21_16.20.58.693628
