ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
50	Corpse	bob1.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	u	Correct	4.729095	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Stink	bob1.bmp	Bob	stole a book from the college book store	neg	c	False	2.723057	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Hell	bob1.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	u	Correct	6.724500	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Death	bob1.bmp	Bob	did not show up for a prearranged tennis game	neg	u	Correct	3.294491	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Hurt	bob1.bmp	Bob	left a burner on when leaving his house	neg	u	Correct	2.474489	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Death	bob1.bmp	Bob	belittles the minority individuals he knows	neg	u	Correct	3.063303	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Ugly	bob1.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	c	Correct	2.515794	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Ugly	bob1.bmp	Bob	tells those close to him that he treasures them	pos	c	Correct	2.718344	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Hell	bob1.bmp	Bob	assisted a wheelchair patient up a ramp	pos	c	Correct	3.905738	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Death	bob1.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	4.612433	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Spider	bob1.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	3.243032	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Trash	bob1.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	u	Correct	3.224400	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Trash	bob1.bmp	Bob	spent two years as a Vista volunteer to work in the slums of Chicago as a medical aide	pos	c	Correct	4.293746	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Ugly	bob1.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	u	Correct	3.009088	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Death	bob1.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	c	Correct	4.367874	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Stink	bob1.bmp	Bob	told a woman that she had dropped her wallet	pos	c	Correct	2.665029	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Trash	bob1.bmp	Bob	assisted a colleague repaint his apartment	pos	c	Correct	2.158358	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Hell	bob1.bmp	Bob	went on a low fat diet and lost 20 pounds	pos	c	Correct	2.159151	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Death	bob1.bmp	Bob	aided a neighbor child draw a picture	pos	c	Correct	2.648263	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	War	bob1.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	2.277680	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Pain	bob1.bmp	Bob	had someone else take a math final for him	neg	u	Correct	2.537880	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Ugly	bob1.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	c	Correct	3.211553	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Pain	bob1.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	2.739236	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Stink	bob1.bmp	Bob	was apprehended when trying to steal magazines from a corner grocery store	neg	u	Correct	3.364564	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Pain	bob1.bmp	Bob	sheltered a family who had lost their home in a fire	pos	c	Correct	3.269754	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Corpse	bob1.bmp	Bob	stole money and jewelry from relatives he was living with	neg	u	Correct	2.618347	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Stink	bob1.bmp	Bob	assisted his wife plant a large vegetable garden in the backyard	pos	c	Correct	4.113228	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Pain	bob1.bmp	Bob	took baby birds that he found in a nest that had fallen from a tree and nursed them to adulthood	pos	c	Correct	3.082951	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Pain	bob1.bmp	Bob	drove to Colorado to visit his parents	pos	c	Correct	2.695785	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Hurt	bob1.bmp	Bob	read a section from Alice in Wonderland to his children before they went to bed	pos	c	Correct	3.275152	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Corpse	bob1.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	c	Correct	2.239046	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Death	bob1.bmp	Bob	flunked out of college after one term	neg	u	Correct	1.780902	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Ugly	bob1.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	False	5.293225	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Spider	bob1.bmp	Bob	derided his girlfriend in public	neg	u	Correct	4.832945	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Corpse	bob1.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	u	Correct	3.399045	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	Hell	bob1.bmp	Bob	shot a deer outside of hunting season	neg	u	Correct	2.287107	1	1	neg	MacMini3.local	2017-09-25_10.18.52.514293
50	War	bob1.bmp	Bob	typed a manuscript for a classmate	pos	u	False	5.315758	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
50	Spider	bob1.bmp	Bob	taught his brother how to swim	pos	c	Correct	1.847137	1	1	pos	MacMini3.local	2017-09-25_10.18.52.514293
