ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
49	Pain	white5.bmp	Bob	gives the best presents on Christmas	pos	c	Correct	9.069556	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Hell	white5.bmp	Bob	aided an unemployed neighbor find a new job	pos	c	Correct	6.914086	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Stink	white5.bmp	Bob	cheated on a take-home exam from the university	neg	u	Correct	2.884510	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	War	white5.bmp	Bob	gives presents to his mother	pos	c	Correct	3.081433	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Stink	white5.bmp	Bob	tries to give someone a ride whenever he is driving a long distance	pos	c	Correct	5.949534	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Corpse	white5.bmp	Bob	gave his colleagues a bad time by always asking distracting and irrelevant questions	neg	u	Correct	4.102125	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Corpse	white5.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	c	Correct	3.753403	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Hell	white5.bmp	Bob	pretended he did not hear a woman’s request to lift a baby carriage over a high curb	neg	u	Correct	4.217856	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Pain	white5.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	u	Correct	7.504060	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Stink	white5.bmp	Bob	yelled at a waitress for being too slow	neg	u	Correct	6.819947	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Pain	white5.bmp	Bob	reported to the ski patrol that a teammate hadn’t returned on time from a cross-country ski tour	pos	c	Correct	9.986104	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Corpse	white5.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	c	Correct	3.970077	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Corpse	white5.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	u	Correct	3.122843	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Trash	white5.bmp	Bob	saved a child from an oncoming car	pos	c	Correct	2.357370	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Hell	white5.bmp	Bob	aided a lost child find his way home	pos	c	Correct	6.926906	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	War	white5.bmp	Bob	washed the dishes with his wife after a large family dinner	pos	c	Correct	3.232413	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Pain	white5.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	u	Correct	3.726818	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Hell	white5.bmp	Bob	witnessed a car accident, but didn’t report it	neg	u	Correct	2.353093	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Hell	white5.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	u	Correct	3.897873	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Spider	white5.bmp	Bob	defaced a large rock with spray paint in a public park	neg	u	Correct	3.925408	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Ugly	white5.bmp	Bob	turned in someone else’s class project under his own name	neg	u	Correct	9.919419	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Pain	white5.bmp	Bob	insulted everybody at a formal dinner	neg	u	Correct	6.842606	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Trash	white5.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	3.176491	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	War	white5.bmp	Bob	evicted renters who were one month late in paying their rent	neg	u	Correct	12.328847	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Hurt	white5.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	u	Correct	5.202592	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Death	white5.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	c	Correct	7.594258	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Ugly	white5.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	1.993950	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	Corpse	white5.bmp	Bob	adopted small children and raised them as if they were his own	pos	c	Correct	3.905432	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
49	War	white5.bmp	Bob	spent two years working in the slums of Chicago at a strip club	neg	c	False	2.388415	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Corpse	white5.bmp	Bob	flunked out of college after one term	neg	u	Correct	2.292496	1	1	neg	MacMini4.local	2017-09-25_10.24.00.465084
49	Stink	white5.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	c	Correct	15.239718	1	1	pos	MacMini4.local	2017-09-25_10.24.00.465084
