ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
21	War	white2.bmp	Bob	sheltered a family who had lost their home in a fire	pos	c	Correct	8.109511	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Pain	white2.bmp	Bob	walked out of a restaurant without paying the bill	neg	u	Correct	4.575839	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
21	Hell	white2.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	u	Correct	4.047751	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
21	Corpse	white2.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	4.389248	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
21	Spider	white2.bmp	Bob	assisted a foreign student locate a place to live	pos	c	Correct	11.476645	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Ugly	white2.bmp	Bob	taunted a stranded motorist during a rainstorm	neg	u	Correct	9.448777	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
21	Trash	white2.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	c	Correct	12.957363	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Stink	white2.bmp	Bob	does not forget to feed the birds every morning	pos	c	Correct	4.669845	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Hell	white2.bmp	Bob	aided his father take care of his younger sisters and brothers while his mother was in the hospital	pos	c	Correct	3.457916	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Hurt	white2.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	4.502421	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Death	white2.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	3.801870	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
21	War	white2.bmp	Bob	volunteered to work at the day care center	pos	c	Correct	4.265764	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Pain	white2.bmp	Bob	gave a hitchhiker a ride to a shelter	pos	c	Correct	5.711249	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Stink	white2.bmp	Bob	assisted his roommate move into a new house	pos	c	Correct	4.810394	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Hurt	white2.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	5.553975	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
21	Corpse	white2.bmp	Bob	read a section from Alice in Wonderland to his children before they went to bed	pos	c	Correct	6.042400	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Pain	white2.bmp	Bob	bought his partner a potted plant on Valentine’s Day	pos	c	Correct	6.752101	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Corpse	white2.bmp	Bob	flew from Dayton to Los Angeles to visit his sister who was blue	pos	c	Correct	4.633220	1	1	pos	MacMini2.local	2017-09-14_14.58.05.703263
21	Stink	white2.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	Correct	6.318580	1	1	neg	MacMini2.local	2017-09-14_14.58.05.703263
